,Growth,Low Risk,Low Size,Momentum,Value,Quality Income
2023-05-23,4395.1631645862935,4129.597980666084,5007.940985863081,10636.890224611798,6875.747964869884,4333.755918341716
2023-05-24,4370.4045404249,4098.123874743012,4952.271341596906,10570.12993525703,6781.116446483594,4297.159524770324
2023-05-25,4385.5990787077,4097.448142450518,4920.554015044843,10612.375192153888,6776.836616322895,4260.103612652956
2023-05-26,4461.897759550683,4115.863988309907,4972.718794838912,10735.305816848215,6834.617454968626,4255.819283376976
2023-05-29,4461.897759550683,4115.863988309907,4972.718794838912,10735.305816848215,6834.617454968626,4255.819283376976
2023-05-30,4491.597924259598,4109.324545973572,4974.179811750806,10733.91165578739,6821.734830807776,4227.439671966267
2023-05-31,4493.886738254738,4094.608873026405,4924.699607835161,10673.153035578336,6728.890745946041,4210.926891627182
2023-06-01,4540.494773469124,4130.778971668595,4968.246697038475,10795.409309288432,6793.817245467891,4214.04125720448
2023-06-02,4622.17344364384,4192.6881316915815,5112.013729165747,10998.44601315733,6986.0784663429085,4315.464231605427
2023-06-05,4645.255265327563,4184.285897464991,5094.497683334803,10999.49509424504,6948.3422118771105,4308.610254948875
2023-06-06,4664.116071703866,4177.807148492569,5161.594183673737,11024.43129468281,7058.438119240572,4306.470891479998
2023-06-07,4601.924112640464,4168.154110841236,5236.205318190109,10967.530951594059,7164.5068944780905,4364.032369107074
2023-06-08,4630.160916260055,4187.1630066724365,5209.450721684708,11034.494584682383,7145.0218798480155,4378.3367892815
2023-06-09,4635.666066627126,4189.937397059893,5174.657027245661,11041.25883828405,7126.294553129315,4356.895135014588
2023-06-12,4685.993386200711,4204.932548039297,5219.478057603729,11142.120079267777,7162.028077018527,4349.60810190209
2023-06-13,4736.31562743276,4227.226859651896,5292.719421516089,11237.647684287904,7259.522149921408,4378.115020306303
2023-06-14,4722.825531606984,4236.967931061806,5272.035787372919,11256.36339877207,7187.42032479103,4363.414247930452
2023-06-15,4800.1737259456,4287.408785991808,5345.819473395232,11405.179194360404,7288.278469862449,4402.779471989226
2023-06-16,4768.403330999382,4286.869734337853,5325.1038578448615,11382.632632552766,7282.406905125713,4415.13131304585
2023-06-19,4768.403330999382,4286.869734337853,5325.1038578448615,11382.632632552766,7282.406905125713,4415.13131304585
2023-06-20,4734.877903342367,4260.226694967151,5269.867237601177,11342.376991768762,7206.928327006737,4353.824030859541
2023-06-21,4685.023180697642,4263.421458108073,5233.521275371712,11336.672130653222,7193.716891637784,4356.243202921476
2023-06-22,4686.419011951208,4267.844175611384,5186.734739446296,11338.209971706774,7144.255423047511,4329.829549008373
2023-06-23,4644.014156247484,4246.632991247379,5127.463980940237,11267.639469809385,7077.958762000392,4290.146475335196
2023-06-26,4630.0525386272375,4245.256280904552,5177.370847332657,11270.066722436024,7125.860703218445,4321.391108593897
2023-06-27,4704.816121863589,4281.109234784537,5280.843957183189,11418.180412270161,7244.952678436504,4331.338551015165
2023-06-28,4736.239096058997,4269.286164313332,5283.042656154786,11422.897820558206,7236.037190891627,4311.623231610357
2023-06-29,4741.79999122346,4302.221871745261,5337.211569503645,11458.069026227804,7305.397922197062,4338.735590347014
2023-06-30,4788.286191861854,4342.56525770082,5367.47704017116,11578.579290723028,7356.805299052788,4377.659470283844
2023-07-03,4798.5174730717645,4320.85632597477,5397.184251268696,11570.241402181127,7418.17978229351,4404.821479856428
2023-07-04,4798.5174730717645,4320.85632597477,5397.184251268696,11570.241402181127,7418.17978229351,4404.821479856428
2023-07-05,4793.241681120987,4307.963876775761,5357.615488778511,11513.527199596054,7376.348543854145,4397.264787049961
2023-07-06,4730.573201070233,4287.948018483202,5305.542200114694,11374.506580018931,7306.62960778221,4352.417921313067
2023-07-07,4747.182899289509,4261.04651928293,5364.319019971181,11378.681830898382,7363.252524720775,4347.936889712769
2023-07-10,4806.064569636276,4298.095670295514,5403.381468945868,11531.065448408583,7402.475020706889,4353.712609818218
2023-07-11,4870.1005164056105,4317.107860813974,5498.808429918645,11652.859169859103,7514.617926395063,4405.095303428044
2023-07-12,4890.422435933138,4329.989575040543,5532.179874081008,11718.424015162596,7534.220902131994,4434.77265134933
2023-07-13,4958.967979121613,4344.867207814019,5593.781664537542,11832.802267361683,7594.981356171659,4450.04020820658
2023-07-14,4934.949507502986,4350.292083753406,5520.087067410342,11802.539377020194,7512.078238638904,4420.822293565768
2023-07-17,5001.282776438993,4364.523301324928,5543.448378625484,11894.68397640519,7527.315195291556,4394.602365484465
2023-07-18,5047.608733368419,4369.036978492533,5589.033299414373,11957.381602534864,7626.030346843405,4418.189285145979
2023-07-19,5058.435759113208,4374.436269303581,5646.122046885734,11926.330520500058,7701.081295605508,4447.4756505625255
2023-07-20,4954.938621684873,4392.5855723255545,5614.0956837067515,11792.561787868495,7704.368707707403,4505.155632763455
2023-07-21,4961.493614728885,4412.725793443274,5611.6503364526925,11788.69224883619,7695.438226126531,4543.03014573399
2023-07-24,4951.726385986556,4412.0447555980545,5626.500576397712,11758.68290175635,7733.69405250549,4555.634901303948
2023-07-25,4963.263471809563,4417.700174610415,5609.046750449341,11791.94394786649,7738.708954505457,4571.191329215447
2023-07-26,4958.549733022764,4408.577239092117,5655.865662395708,11760.389135570613,7778.877199574254,4563.957223464488
2023-07-27,4901.087289702726,4345.6797869415195,5596.118194159039,11655.623584736111,7731.927381718421,4545.306908538006
2023-07-28,4963.772438268961,4356.612795648473,5643.674237628785,11788.163596515187,7762.938561381175,4555.784486181741
2023-07-31,5010.65755213344,4353.208346192301,5676.659811502604,11844.16192415779,7796.992874156392,4572.637374565668
2023-08-01,4982.3202426118605,4342.500733949081,5646.071532328897,11810.8808275796,7779.586645944872,4536.43104548786
2023-08-02,4866.09869618547,4320.637317591637,5554.662828244768,11610.519891213266,7720.27844418333,4515.610705319345
2023-08-03,4855.587590094883,4299.942591983213,5538.639375376097,11600.027896021315,7685.626925790959,4486.8756584873645
2023-08-04,4816.970409751442,4270.680235747888,5532.743168033256,11563.978105772805,7668.103914700118,4472.518980211783
2023-08-07,4857.875318111131,4313.506887151906,5572.991629932965,11696.474028726967,7742.375259752883,4502.71933025213
2023-08-08,4803.788809596577,4293.652937946583,5553.4088161025775,11592.504612403172,7721.007341333838,4499.024293610184
2023-08-09,4779.816566872381,4288.284124714575,5540.177844060104,11524.43608555955,7694.8210625223255,4507.67446445086
2023-08-10,4793.337746664075,4281.6075141085175,5528.70420041265,11524.46369027606,7679.156428250578,4509.270777660675
2023-08-11,4780.931919583292,4287.21529734575,5523.177897207114,11475.64626106694,7693.39853819908,4528.701998476684
2023-08-14,4804.936388265548,4296.340825702918,5508.450042400656,11548.729043274596,7657.091541405627,4506.707037082304
2023-08-15,4739.803975841498,4260.220330996541,5425.815051964344,11443.736289019715,7538.809960972945,4455.9968150019395
2023-08-16,4696.505221639806,4240.372112225707,5371.028506258672,11337.662628734992,7478.925915130096,4436.161588216432
2023-08-17,4631.989492500931,4201.221423772848,5332.644966125039,11156.261644137445,7437.040627553382,4440.826883420038
2023-08-18,4647.814331558414,4204.708203538132,5341.2114380898,11183.64551443989,7455.204651731505,4458.05368720989
2023-08-21,4680.9729936990925,4208.81174677945,5332.892515475547,11242.401683954364,7449.509242540007,4444.61093952122
2023-08-22,4670.970741986583,4205.938333850588,5301.343738002253,11227.034360272844,7394.735106703905,4435.831657248977
2023-08-23,4726.028252002412,4246.398479331533,5356.707241009275,11359.08833459304,7427.070624732197,4447.032096989514
2023-08-24,4656.257932711949,4211.867076588035,5305.727244355,11209.141981923825,7385.877766202688,4422.767052952312
2023-08-25,4699.38031432597,4246.592326728741,5328.761154974553,11290.136331700194,7404.369571239077,4450.234537961641
2023-08-28,4722.945678435918,4272.219410297386,5360.124710421283,11363.30899259664,7459.215793607735,4465.448906368067
2023-08-29,4806.024403757473,4309.305708480901,5436.687834773448,11535.042889237175,7543.478208196184,4482.673495223267
2023-08-30,4841.395228905768,4326.786715216611,5465.82782667212,11598.645379316542,7544.416985870218,4483.233991130948
2023-08-31,4852.078910645479,4308.159089675024,5473.408709957083,11640.134271734767,7521.38949697116,4450.985501572406
2023-09-01,4884.347114315726,4317.863442861934,5501.348986830653,11709.032625054657,7570.535386238382,4448.521921049907
